date,name,type,area,area_in_square_km,area_in_square_km_as_percent_of_Ukraine,area_as_percent_of_Ukraine,change_in_square_km,change_in_percent,source
2022-06-13,UkraineControlMapAO13JUN2022.geojson,Territory assessed as Russia-controlled,117243518776.557,117243.51877655742,19.427260774905953,19.427260774905953,340.69812407778227,0.2914370433289932,Institute for the Study of War
2022-06-14,AssessedRussianAdvancesinUkraineJUN14.geojson,Assessed Russian advances,6379756194.00621,6379.756194006211,1.0571261299098942,1.0571261299098942,-97.0142176397685,-1.497879521332511,Institute for the Study of War
2022-06-14,ClaimedRussianTerritoryinUkraineJUN14.geojson,Claimed Russian control,432681864.40168,432.68186440168006,0.07169542077906878,0.07169542077906878,11.530453019716504,2.737840289287064,Institute for the Study of War
2022-06-14,ClaimedUkrainianCounteroffensivesJUN14.geojson,Claimed Ukrainian counter-offensive,3860654470.38893,3860.6544703889267,0.6397107655988279,0.6397107655988279,83.83666976925724,2.2197700337967587,Institute for the Study of War
2022-06-14,ReportedUkrainianPartisanWarfareJUN14.geojson,Reported Ukrainian partisan warfare,2085512798.88591,2085.512798885913,0.3455696435602176,0.3455696435602176,-44.61391806157644,-2.094425543167169,Institute for the Study of War
2022-06-14,UkraineControlMapAO14JUN2022.geojson,Territory assessed as Russia-controlled,117263876746.457,117263.8767464573,19.43063409220502,19.43063409220502,20.357969899880118,0.01736383393497283,Institute for the Study of War
2022-06-15,AssessedRussianAdvancesinUkraineJUN15.geojson,Assessed Russian advances,6381307210.17182,6381.307210171822,1.0573831334170376,1.0573831334170376,1.5510161656102355,0.024311527250326852,Institute for the Study of War
2022-06-15,ClaimedRussianTerritoryinUkraineJUN15.geojson,Claimed Russian control,432224256.311637,432.22425631163685,0.07161959508063577,0.07161959508063577,-0.4576080900432089,-0.10576086674582427,Institute for the Study of War
2022-06-15,ClaimedUkrainianCounteroffensivesJUN15.geojson,Claimed Ukrainian counter-offensive,3860654470.38893,3860.6544703889267,0.6397107655988279,0.6397107655988279,0,0,Institute for the Study of War
2022-06-15,ReportedUkrainianPartisanWarfareJUN15.geojson,Reported Ukrainian partisan warfare,2133589278.21084,2133.5892782108353,0.3535359201674955,0.3535359201674955,48.076479324922275,2.3052593755648427,Institute for the Study of War
2022-06-15,UkraineControlMapAO15JUN2022.geojson,Territory assessed as Russia-controlled,117263874743.758,117263.87474375808,19.43063376035759,19.43063376035759,-0.0020026992278872058,-1.7078569150646046e-6,Institute for the Study of War
2022-06-16,AssessedRussianAdvancesinUkraineJUN16.geojson,Assessed Russian advances,6463830247.21305,6463.830247213047,1.0710572074918057,1.0710572074918057,82.5230370412255,1.2931995643413554,Institute for the Study of War
2022-06-16,ClaimedRussianTerritoryinUkraineJUN16.geojson,Claimed Russian control,462071377.093975,462.07137709397523,0.07656526546710443,0.07656526546710443,29.84712078233838,6.905471024934423,Institute for the Study of War
2022-06-16,ClaimedUkrainianCounteroffensivesJUN16.geojson,Claimed Ukrainian counter-offensive,3980067893.52955,3980.0678935295477,0.6594975797066359,0.6594975797066359,119.41342314062103,3.0930875595450837,Institute for the Study of War
2022-06-16,ReportedUkrainianPartisanWarfareJUN16.geojson,Reported Ukrainian partisan warfare,2133589278.21084,2133.5892782108353,0.3535359201674955,0.3535359201674955,0,0,Institute for the Study of War
2022-06-16,UkraineControlMapAO16JUN2022.geojson,Territory assessed as Russia-controlled,117255368571.633,117255.36857163298,19.429224286931728,19.429224286931728,-8.506172125096782,-0.007253872638682839,Institute for the Study of War
2022-06-17,AssessedRussianAdvancesinUkraineJUN17.geojson,Assessed Russian advances,6447055720.34808,6447.055720348084,1.068277667000511,1.068277667000511,-16.774526864963264,-0.25951372829129893,Institute for the Study of War
2022-06-17,ClaimedRussianTerritoryinUkraineJUN17.geojson,Claimed Russian control,478463517.224275,478.4635172242746,0.07928144444478452,0.07928144444478452,16.392140130299367,3.5475341998873833,Institute for the Study of War
2022-06-17,ClaimedUkrainianCounteroffensivesJUN17.geojson,Claimed Ukrainian counter-offensive,3997250703.8464,3997.250703846399,0.6623447727997347,0.6623447727997347,17.182810316851373,0.43172153783571654,Institute for the Study of War
2022-06-17,ReportedUkrainianPartisanWarfareJUN17.geojson,Reported Ukrainian partisan warfare,2133589278.21084,2133.5892782108353,0.3535359201674955,0.3535359201674955,0,0,Institute for the Study of War
2022-06-17,UkraineControlMapAO17JUN2022.geojson,Territory assessed as Russia-controlled,117255368571.633,117255.36857163298,19.429224286931728,19.429224286931728,0,0,Institute for the Study of War
2022-06-18,AssessedRussianAdvancesinUkraineJUN18.geojson,Assessed Russian advances,6452246264.65408,6452.246264654076,1.0691377406220508,1.0691377406220508,5.190544305992262,0.08051030627220976,Institute for the Study of War
2022-06-18,ClaimedRussianTerritoryinUkraineJUN18.geojson,Claimed Russian control,458124209.061514,458.12420906151374,0.07591121939710253,0.07591121939710253,-20.339308162760858,-4.2509632251077205,Institute for the Study of War
2022-06-18,ClaimedUkrainianCounteroffensivesJUN18.geojson,Claimed Ukrainian counter-offensive,3997250703.8464,3997.250703846399,0.6623447727997347,0.6623447727997347,0,0,Institute for the Study of War
2022-06-18,ReportedUkrainianPartisanWarfareJUN18.geojson,Reported Ukrainian partisan warfare,2133589278.21084,2133.5892782108353,0.3535359201674955,0.3535359201674955,0,0,Institute for the Study of War
2022-06-18,UkraineControlMapAO18JUN2022.geojson,Territory assessed as Russia-controlled,117255368571.633,117255.36857163298,19.429224286931728,19.429224286931728,0,0,Institute for the Study of War
2022-06-19,AssessedRussianAdvancesinUkraineJUN19.geojson,Assessed Russian advances,6454486613.37707,6454.486613377074,1.0695089665910644,1.0695089665910644,2.2403487229976236,0.034721996512601105,Institute for the Study of War
2022-06-19,ClaimedRussianTerritoryinUkraineJUN19.geojson,Claimed Russian control,461662859.178174,461.66285917817385,0.07649757401461041,0.07649757401461041,3.538650116660108,0.7724215500222479,Institute for the Study of War
2022-06-19,ClaimedUkrainianCounteroffensivesJUN19.geojson,Claimed Ukrainian counter-offensive,3994996867.55872,3994.9968675587174,0.6619713119401355,0.6619713119401355,-2.253836287681679,-0.056384661725442944,Institute for the Study of War
2022-06-19,ReportedUkrainianPartisanWarfareJUN19.geojson,Reported Ukrainian partisan warfare,2133589278.21084,2133.5892782108353,0.3535359201674955,0.3535359201674955,0,0,Institute for the Study of War
2022-06-19,UkraineControlMapAO19JUN2022.geojson,Territory assessed as Russia-controlled,117255368571.633,117255.36857163298,19.429224286931728,19.429224286931728,0,0,Institute for the Study of War
2022-06-20,AssessedRussianAdvancesinUkraineJUN20.geojson,Assessed Russian advances,6396251081.14316,6396.2510811431575,1.0598593340750884,1.0598593340750884,-58.235532233916274,-0.902248865358583,Institute for the Study of War
2022-06-20,ClaimedRussianTerritoryinUkraineJUN20.geojson,Claimed Russian control,446838689.602403,446.83868960240324,0.07404120788772216,0.07404120788772216,-14.824169575770611,-3.211037942744573,Institute for the Study of War
2022-06-20,ClaimedUkrainianCounteroffensivesJUN20.geojson,Claimed Ukrainian counter-offensive,4056828505.04494,4056.8285050449444,0.672216819394357,0.672216819394357,61.83163748622701,1.5477268077061446,Institute for the Study of War
2022-06-20,ReportedUkrainianPartisanWarfareJUN20.geojson,Reported Ukrainian partisan warfare,2133589278.21084,2133.5892782108353,0.3535359201674955,0.3535359201674955,0,0,Institute for the Study of War
2022-06-20,UkraineControlMapAO20JUN2022.geojson,Territory assessed as Russia-controlled,117270237100.409,117270.2371004092,19.431688003381804,19.431688003381804,14.868528776220046,0.012680467391253518,Institute for the Study of War
2022-06-21,AssessedRussianAdvancesinUkraineJUN21.geojson,Assessed Russian advances,6599967202.25915,6599.967202259152,1.0936151122218976,1.0936151122218976,203.7161211159946,3.1849300243477283,Institute for the Study of War
2022-06-21,ClaimedRussianTerritoryinUkraineJUN21.geojson,Claimed Russian control,369992857.821387,369.99285782138674,0.06130784719492738,0.06130784719492738,-76.8458317810165,-17.19766742879715,Institute for the Study of War
2022-06-21,ClaimedUkrainianCounteroffensivesJUN21.geojson,Claimed Ukrainian counter-offensive,3980804792.70655,3980.804792706549,0.6596196839613172,0.6596196839613172,-76.0237123383954,-1.8739690929467363,Institute for the Study of War
2022-06-21,ReportedUkrainianPartisanWarfareJUN21.geojson,Reported Ukrainian partisan warfare,2133589278.21084,2133.5892782108353,0.3535359201674955,0.3535359201674955,0,0,Institute for the Study of War
2022-06-21,UkraineControlMapAO21JUN2022.geojson,Territory assessed as Russia-controlled,117278464869.508,117278.46486950821,19.433051345403186,19.433051345403186,8.227769099015859,0.00701607611824906,Institute for the Study of War
2022-06-22,AssessedRussianAdvancesinUkraineJUN22.geojson,Assessed Russian advances,6638091287.17091,6638.091287170908,1.0999322762503576,1.0999322762503576,38.124084911755745,0.5776405206787386,Institute for the Study of War
2022-06-22,ClaimedRussianTerritoryinUkraineJUN22.geojson,Claimed Russian control,387897741.383045,387.8977413830454,0.06427468788451457,0.06427468788451457,17.904883561658664,4.839251132329211,Institute for the Study of War
2022-06-22,ClaimedUkrainianCounteroffensivesJUN22.geojson,Claimed Ukrainian counter-offensive,3994575696.62768,3994.575696627683,0.6619015238819691,0.6619015238819691,13.77090392113405,0.3459326603094047,Institute for the Study of War
2022-06-22,ReportedUkrainianPartisanWarfareJUN22.geojson,Reported Ukrainian partisan warfare,2133589278.21084,2133.5892782108353,0.3535359201674955,0.3535359201674955,0,0,Institute for the Study of War
2022-06-22,UkraineControlMapAO22JUN2022.geojson,Territory assessed as Russia-controlled,117217951936.606,117217.9519366056,19.423024347407722,19.423024347407722,-60.512932902609464,-0.05159765091565631,Institute for the Study of War
2022-06-23,AssessedRussianAdvancesinUkraineJUN23.geojson,Assessed Russian advances,6684137843.4662,6684.137843466206,1.1075621944434475,1.1075621944434475,46.046556295297705,0.6936716339573317,Institute for the Study of War
2022-06-23,ClaimedRussianTerritoryInUkraineJUN23.geojson,Claimed Russian control,430780158.939514,430.78015893951385,0.07138030802643146,0.07138030802643146,42.882417556468454,11.055083075135121,Institute for the Study of War
2022-06-23,ClaimedUkrainianCounteroffensivesJUN23.geojson,Claimed Ukrainian counter-offensive,3969767014.81762,3969.7670148176207,0.6577907232506414,0.6577907232506414,-24.808681810062353,-0.6210592486958362,Institute for the Study of War
2022-06-23,ReportedUkrainianPartisanWarfareJUN23.geojson,Reported Ukrainian partisan warfare,2141006239.10946,2141.0062391094557,0.35476491120289244,0.35476491120289244,7.416960898620346,0.3476283357047983,Institute for the Study of War
2022-06-23,UkraineControlMapAO23JUN2022.geojson,Territory assessed as Russia-controlled,117217951936.606,117217.9519366056,19.423024347407722,19.423024347407722,0,0,Institute for the Study of War
2022-06-24,AssessedRussianAdvancesinUkraineJUN24.geojson,Assessed Russian advances,6744347987.87155,6744.347987871549,1.1175390203598257,1.1175390203598257,60.21014440534327,0.9007914829913202,Institute for the Study of War
2022-06-24,ClaimedRussianTerritoryInUkraineJUN24.geojson,Claimed Russian control,416993836.249948,416.9938362499481,0.06909591321457302,0.06909591321457302,-13.786322689565736,-3.2003151499606286,Institute for the Study of War
2022-06-24,ClaimedUkrainianCounteroffensivesJUN24.geojson,Claimed Ukrainian counter-offensive,4034896175.76741,4034.8961757674056,0.6685826306159744,0.6685826306159744,65.12916094978482,1.640629304104815,Institute for the Study of War
2022-06-24,ReportedUkrainianPartisanWarfareJUN24.geojson,Reported Ukrainian partisan warfare,2141006239.10946,2141.0062391094557,0.35476491120289244,0.35476491120289244,0,0,Institute for the Study of War
2022-06-24,UkraineControlMapAO24JUN2022.geojson,Territory assessed as Russia-controlled,117217951936.606,117217.9519366056,19.423024347407722,19.423024347407722,0,0,Institute for the Study of War
2022-06-25,AssessedRussianAdvancesinUkraineJUN25.geojson,Assessed Russian advances,6329250016.68301,6329.250016683006,1.0487572521430002,1.0487572521430002,-415.09797118854294,-6.154753164205334,Institute for the Study of War
2022-06-25,ClaimedRussianTerritoryinUkraineJUN25.geojson,Claimed Russian control,344559052.509887,344.5590525098866,0.05709346354761998,0.05709346354761998,-72.4347837400615,-17.37070849571113,Institute for the Study of War
2022-06-25,ClaimedUkrainianCounteroffensivesJUN25.geojson,Claimed Ukrainian counter-offensive,4039887858.16454,4039.887858164536,0.66940975280274,0.66940975280274,4.991682397130262,0.12371278416304933,Institute for the Study of War
2022-06-25,ReportedUkrainianPartisanWarfareJUN25.geojson,Reported Ukrainian partisan warfare,2141006239.10946,2141.0062391094557,0.35476491120289244,0.35476491120289244,0,0,Institute for the Study of War
2022-06-25,UkraineControlMapAO25JUN2022.geojson,Territory assessed as Russia-controlled,117761491831.882,117761.49183188194,19.513088953087316,19.513088953087316,543.5398952763353,0.46370021510894105,Institute for the Study of War
2022-06-26,AssessedRussianAdvancesinUkraineJUN26.geojson,Assessed Russian advances,6343028825.13809,6343.02882513809,1.0510404018455826,1.0510404018455826,13.77880845508389,0.21770049245589768,Institute for the Study of War
2022-06-26,ClaimedRussianTerritoryinUkraineJUN26.geojson,Claimed Russian control,330739497.790247,330.73949779024696,0.054803562185625015,0.054803562185625015,-13.819554719639655,-4.010794265590547,Institute for the Study of War
2022-06-26,ClaimedUkrainianCounteroffensivesJUN26.geojson,Claimed Ukrainian counter-offensive,4039887858.16454,4039.887858164536,0.66940975280274,0.66940975280274,0,0,Institute for the Study of War
2022-06-26,ReportedUkrainianPartisanWarfareJUN26.geojson,Reported Ukrainian partisan warfare,2143361821.45133,2143.361821451335,0.3551552313921019,0.3551552313921019,2.355582341879199,0.11002220819585258,Institute for the Study of War
2022-06-26,UkraineControlMapAO26JUN2022.geojson,Territory assessed as Russia-controlled,117761491831.882,117761.49183188194,19.513088953087316,19.513088953087316,0,0,Institute for the Study of War
2022-06-27,AssessedRussianAdvancesinUkraineJUN27.geojson,Assessed Russian advances,6397083982.5182,6397.0839825181965,1.059997345901938,1.059997345901938,54.05515738010672,0.8521978832238701,Institute for the Study of War
2022-06-27,ClaimedRussianTerritoryinUkraineJUN27.geojson,Claimed Russian control,322397660.639286,322.3976606392862,0.05342131907858926,0.05342131907858926,-8.341837150960771,-2.522177486116616,Institute for the Study of War
2022-06-27,ClaimedUkrainianCounteroffensivesJUN27.geojson,Claimed Ukrainian counter-offensive,4054297339.16557,4054.2973391655696,0.6717974049984374,0.6717974049984374,14.409481001033782,0.35668022249460457,Institute for the Study of War
2022-06-27,ReportedUkrainianPartisanWarfareJUN27.geojson,Reported Ukrainian partisan warfare,2143361821.45133,2143.361821451335,0.3551552313921019,0.3551552313921019,0,0,Institute for the Study of War
2022-06-27,UkraineControlMapAO27JUN2022.geojson,Territory assessed as Russia-controlled,117717208203.389,117717.20820338876,19.50575115217709,19.50575115217709,-44.28362849318364,-0.037604507045820725,Institute for the Study of War
2022-06-28,AssessedRussianAdvancesinUkraineJUN28.geojson,Assessed Russian advances,6287916843.04061,6287.916843040614,1.0419083418460007,1.0419083418460007,-109.16713947758217,-1.7065140894806385,Institute for the Study of War
2022-06-28,ClaimedRussianTerritoryinUkraineJUN28.geojson,Claimed Russian control,311636923.52256,311.63692352255987,0.0516382640468202,0.0516382640468202,-10.760737116726318,-3.3377218356326543,Institute for the Study of War
2022-06-28,ClaimedUkrainianCounteroffensivesJUN28.geojson,Claimed Ukrainian counter-offensive,4186905691.97451,4186.9056919745135,0.693770620045487,0.693770620045487,132.6083528089439,3.270809753589423,Institute for the Study of War
2022-06-28,ReportedUkrainianPartisanWarfareJUN28.geojson,Reported Ukrainian partisan warfare,2143361821.45133,2143.361821451335,0.3551552313921019,0.3551552313921019,0,0,Institute for the Study of War
2022-06-28,UkraineControlMapAO28JUN2022.geojson,Territory assessed as Russia-controlled,117717208203.389,117717.20820338876,19.50575115217709,19.50575115217709,0,0,Institute for the Study of War
2022-06-29,AssessedRussianAdvancesinUkraineJUN29.geojson,Assessed Russian advances,6227801012.83914,6227.801012839143,1.031947143801018,1.031947143801018,-60.115830201471,-0.9560532001628874,Institute for the Study of War
2022-06-29,ClaimedRussianTerritoryinUkraineJUN29.geojson,Claimed Russian control,313872235.7704,313.87223577039964,0.05200865547148296,0.05200865547148296,2.2353122478397722,0.7172809378853834,Institute for the Study of War
2022-06-29,ClaimedUkrainianCounteroffensivesJUN29.geojson,Claimed Ukrainian counter-offensive,4182084061.27133,4182.084061271334,0.6929716754384977,0.6929716754384977,-4.821630703179835,-0.11515976374681584,Institute for the Study of War
2022-06-29,ReportedUkrainianPartisanWarfareJUN29.geojson,Reported Ukrainian partisan warfare,2143361821.45133,2143.361821451335,0.3551552313921019,0.3551552313921019,0,0,Institute for the Study of War
2022-06-29,UkraineControlMapAO29JUN2022.geojson,Territory assessed as Russia-controlled,117717208203.389,117717.20820338876,19.50575115217709,19.50575115217709,0,0,Institute for the Study of War
2022-06-30,AssessedRussianAdvancesinUkraineJUN30.geojson,Assessed Russian advances,6130137082.2746,6130.137082274605,1.0157642224150132,1.0157642224150132,-97.66393056453853,-1.568192855924523,Institute for the Study of War
2022-06-30,ClaimedRussianTerritoryinUkraineJUN30.geojson,Claimed Russian control,357699756.046294,357.6997560462944,0.05927087921231059,0.05927087921231059,43.827520275894756,13.963490643994067,Institute for the Study of War
2022-06-30,ClaimedUkrainianCounteroffensivesJUN30.geojson,Claimed Ukrainian counter-offensive,4165417730.83974,4165.417730839744,0.6902100631051771,0.6902100631051771,-16.666330431589813,-0.39851734655288895,Institute for the Study of War
2022-06-30,ReportedUkrainianPartisanWarfareJUN30.geojson,Reported Ukrainian partisan warfare,2143361821.45133,2143.361821451335,0.3551552313921019,0.3551552313921019,0,0,Institute for the Study of War
2022-06-30,UkraineControlMapAO30JUN2022.geojson,Territory assessed as Russia-controlled,117817369058.297,117817.3690582971,19.522347814133738,19.522347814133738,100.16085490834666,0.08508599247043926,Institute for the Study of War
2022-07-01,AssessedRussianAdvancesinUkraineJUL01.geojson,Assessed Russian advances,6132131883.46416,6132.131883464157,1.0160947611373914,1.0160947611373914,1.9948011895521631,0.032540890403905724,Institute for the Study of War
2022-07-01,ClaimedRussianTerritoryinUkraineJUL01.geojson,Claimed Russian control,441821064.455254,441.8210644552545,0.07320978698512916,0.07320978698512916,84.12130840896009,23.517295437594008,Institute for the Study of War
2022-07-01,ClaimedUkrainianCounteroffensivesJUL01.geojson,Claimed Ukrainian counter-offensive,4165417730.83974,4165.417730839744,0.6902100631051771,0.6902100631051771,0,0,Institute for the Study of War
2022-07-01,ReportedUkrainianPartisanWarfareJUL01.geojson,Reported Ukrainian partisan warfare,2143361821.45133,2143.361821451335,0.3551552313921019,0.3551552313921019,0,0,Institute for the Study of War
2022-07-01,UkraineControlMapAO01JUL2022.geojson,Territory assessed as Russia-controlled,117817369058.297,117817.3690582971,19.522347814133738,19.522347814133738,0,0,Institute for the Study of War
2022-07-02,AssessedRussianAdvancesinUkraineJUL02.geojson,Assessed Russian advances,6218559401.18996,6218.559401189964,1.0304158079850811,1.0304158079850811,86.42751772580687,1.4094204000873891,Institute for the Study of War
2022-07-02,ClaimedRussianTerritoryinUkraineJUL02.geojson,Claimed Russian control,341354762.514916,341.3547625149162,0.05656251242997783,0.05656251242997783,-100.46630194033827,-22.73913808618625,Institute for the Study of War
2022-07-02,ClaimedUkrainianCounteroffensivesJUL02.geojson,Claimed Ukrainian counter-offensive,4177283701.7809,4177.283701780901,0.6921762554732229,0.6921762554732229,11.865970941156775,0.2848686904389925,Institute for the Study of War
2022-07-02,ReportedUkrainianPartisanWarfareJUL02.geojson,Reported Ukrainian partisan warfare,2143361821.45133,2143.361821451335,0.3551552313921019,0.3551552313921019,0,0,Institute for the Study of War
2022-07-02,UkraineControlMapAO02JUL2022.geojson,Territory assessed as Russia-controlled,117902143162.11,117902.14316211,19.536394890159073,19.536394890159073,84.77410381290247,0.07195382522160673,Institute for the Study of War
2022-07-03,AssessedRussianAdvancesinUkraineJUL03.geojson,Assessed Russian advances,6106378297.03611,6106.378297036106,1.0118273897325776,1.0118273897325776,-112.18110415385763,-1.803972542778815,Institute for the Study of War
2022-07-03,ClaimedRussianTerritoryinUkraineJUL03.geojson,Claimed Russian control,326783601.593159,326.78360159315923,0.05414806985802141,0.05414806985802141,-14.571160921756984,-4.268626813466611,Institute for the Study of War
2022-07-03,ClaimedUkrainianCounteroffensivesJUL03.geojson,Claimed Ukrainian counter-offensive,4177283701.7809,4177.283701780901,0.6921762554732229,0.6921762554732229,0,0,Institute for the Study of War
2022-07-03,ReportedUkrainianPartisanWarfareJUL03.geojson,Reported Ukrainian partisan warfare,2143361821.45133,2143.361821451335,0.3551552313921019,0.3551552313921019,0,0,Institute for the Study of War
2022-07-03,UkraineControlMapAO03JUL2022.geojson,Territory assessed as Russia-controlled,118123439450.612,118123.43945061199,19.57306370349826,19.57306370349826,221.2962885019806,0.18769488201559528,Institute for the Study of War
2022-07-04,AssessedRussianAdvancesinUkraineJUL04.geojson,Assessed Russian advances,6114058618.76068,6114.058618760683,1.013100019678655,1.013100019678655,7.68032172457697,0.12577539993394807,Institute for the Study of War
2022-07-04,ClaimedRussianTerritoryinUkraineJUL04.geojson,Claimed Russian control,326783601.593159,326.78360159315923,0.05414806985802141,0.05414806985802141,0,0,Institute for the Study of War
2022-07-04,ClaimedUkrainianCounteroffensivesJUL04.geojson,Claimed Ukrainian counter-offensive,4177283701.7809,4177.283701780901,0.6921762554732229,0.6921762554732229,0,0,Institute for the Study of War
2022-07-04,ReportedUkrainianPartisanWarfareJUL04.geojson,Reported Ukrainian partisan warfare,2143361821.45133,2143.361821451335,0.3551552313921019,0.3551552313921019,0,0,Institute for the Study of War
2022-07-04,UkraineControlMapAO04JUL2022.geojson,Territory assessed as Russia-controlled,118123439450.612,118123.43945061199,19.57306370349826,19.57306370349826,0,0,Institute for the Study of War
2022-07-05,AssessedRussianAdvancesinUkraineJUL05.geojson,Assessed Russian advances,6057793032.69093,6057.793032690929,1.0037768074052906,1.0037768074052906,-56.265586069754136,-0.9202657281875904,Institute for the Study of War
2022-07-05,Claimed_Ukrainian_CounteroffensivesJUL05.geojson,Claimed Ukrainian counter-offensive,4205147090.40143,4205.147090401432,0.696793221276128,0.696793221276128,27.863388620531623,0.6670216966267488,Institute for the Study of War
2022-07-05,ClaimedRussianTerritoryinUkraineJUL05.geojson,Claimed Russian control,322963414.549478,322.9634145494777,0.05351506454838073,0.05351506454838073,-3.8201870436815284,-1.169026543883192,Institute for the Study of War
2022-07-05,ReportedUkrainianPartisanWarfareJUL05.geojson,Reported Ukrainian partisan warfare,2143361821.45133,2143.361821451335,0.3551552313921019,0.3551552313921019,0,0,Institute for the Study of War
2022-07-05,UkraineControlMapAO05JUL2022.geojson,Territory assessed as Russia-controlled,118141148754.112,118141.14875411197,19.575998136555423,19.575998136555423,17.709303499985253,0.014992201024919872,Institute for the Study of War
2022-07-06,AssessedRussianAdvancesinUkraineJUL06.geojson,Assessed Russian advances,6057793032.69093,6057.793032690929,1.0037768074052906,1.0037768074052906,0,0,Institute for the Study of War
2022-07-06,ClaimedRussianTerritoryinUkraineJUL06.geojson,Claimed Russian control,322963414.549478,322.9634145494777,0.05351506454838073,0.05351506454838073,0,0,Institute for the Study of War
2022-07-06,ClaimedUkrainianCounteroffensivesJUL06.geojson,Claimed Ukrainian counter-offensive,4205147090.40143,4205.147090401432,0.696793221276128,0.696793221276128,0,0,Institute for the Study of War
2022-07-06,ReportedUkrainianPartisanWarfareJUL06.geojson,Reported Ukrainian partisan warfare,2143361821.45133,2143.361821451335,0.3551552313921019,0.3551552313921019,0,0,Institute for the Study of War
2022-07-06,UkraineControlMapAO06JUL2022.geojson,Territory assessed as Russia-controlled,118141148754.112,118141.14875411197,19.575998136555423,19.575998136555423,0,0,Institute for the Study of War
2022-07-07,AssessedRussianAdvancesinUkraineJUL07.geojson,Assessed Russian advances,6068554325.76553,6068.554325765525,1.0055599545593248,1.0055599545593248,10.761293074596324,0.1776437890255233,Institute for the Study of War
2022-07-07,ClaimedRussianTerritoryinUkraineJUL07.geojson,Claimed Russian control,322620104.117198,322.6201041171982,0.05345817798130873,0.05345817798130873,-0.34331043227950886,-0.10630009989162845,Institute for the Study of War
2022-07-07,ClaimedUkrainianCounteroffensivesJUL07.geojson,Claimed Ukrainian counter-offensive,4217533386.55421,4217.533386554205,0.6988456315748476,0.6988456315748476,12.386296152772957,0.29455084177782076,Institute for the Study of War
2022-07-07,ReportedUkrainianPartisanWarfareJUL07.geojson,Reported Ukrainian partisan warfare,2143361821.45133,2143.361821451335,0.3551552313921019,0.3551552313921019,0,0,Institute for the Study of War
2022-07-07,UkraineControlMapAO07JUL2022.geojson,Territory assessed as Russia-controlled,118118348654.724,118118.34865472352,19.572220158197766,19.572220158197766,-22.80009938844887,-0.019299033087872612,Institute for the Study of War
2022-07-08,AssessedRussianAdvancesinUkraineJUL08.geojson,Assessed Russian advances,5682229494.70365,5682.229494703654,0.9415458980453445,0.9415458980453445,-386.324831061871,-6.366010919958891,Institute for the Study of War
2022-07-08,ClaimedRussianTerritoryinUkraineJUL08.geojson,Claimed Russian control,325635173.79592,325.6351737959199,0.05395777527687157,0.05395777527687157,3.0150696787217157,0.9345572827744273,Institute for the Study of War
2022-07-08,ClaimedUkrainianCounteroffensivesJUL08.geojson,Claimed Ukrainian counter-offensive,4214476880.11155,4214.476880111554,0.6983391682040686,0.6983391682040686,-3.0565064426509707,-0.07247142257119599,Institute for the Study of War
2022-07-08,ReportedUkrainianPartisanWarfareJUL08.geojson,Reported Ukrainian partisan warfare,2162385380.52633,2162.3853805263275,0.35830743670693077,0.35830743670693077,19.02355907499259,0.8875570556776627,Institute for the Study of War
2022-07-08,UkraineControlMapAO08JUL2022.geojson,Territory assessed as Russia-controlled,118519257695.784,118519.25769578358,19.638650819516748,19.638650819516748,400.909041060062,0.33941300875444447,Institute for the Study of War
2022-07-09,AssessedRussianAdvancesinUkraineJUL09.geojson,Assessed Russian advances,5682229494.70365,5682.229494703654,0.9415458980453445,0.9415458980453445,0,0,Institute for the Study of War
2022-07-09,ClaimedRussianTerritoryinUkraineJUL09.geojson,Claimed Russian control,330385737.292468,330.3857372924676,0.0547449440418339,0.0547449440418339,4.75056349654767,1.4588606756360154,Institute for the Study of War
2022-07-09,ClaimedUkrainianCounteroffensivesJUL09.geojson,Claimed Ukrainian counter-offensive,4214476880.11155,4214.476880111554,0.6983391682040686,0.6983391682040686,0,0,Institute for the Study of War
2022-07-09,ReportedUkrainianPartisanWarfareJUL09.geojson,Reported Ukrainian partisan warfare,2162385380.52633,2162.3853805263275,0.35830743670693077,0.35830743670693077,0,0,Institute for the Study of War
2022-07-09,UkraineControlMapAO09JUL2022.geojson,Territory assessed as Russia-controlled,118519257695.784,118519.25769578358,19.638650819516748,19.638650819516748,0,0,Institute for the Study of War
2022-07-10,AssessedRussianAdvancesinUkraineJUL10.geojson,Assessed Russian advances,5685847675.62861,5685.84767562861,0.9421454309243761,0.9421454309243761,3.6181809249555954,0.06367537475084495,Institute for the Study of War
2022-07-10,ClaimedRussianTerritoryinUkraineJUL10.geojson,Claimed Russian control,330385737.292468,330.3857372924676,0.0547449440418339,0.0547449440418339,0,0,Institute for the Study of War
2022-07-10,ClaimedUkrainianCounteroffensivesJUL10.geojson,Claimed Ukrainian counter-offensive,4210858699.08744,4210.858699087437,0.6977396353086059,0.6977396353086059,-3.6181810241168932,-0.08585124861382849,Institute for the Study of War
2022-07-10,ReportedUkrainianPartisanWarfareJUL10.geojson,Reported Ukrainian partisan warfare,2162385380.52633,2162.3853805263275,0.35830743670693077,0.35830743670693077,0,0,Institute for the Study of War
2022-07-10,UkraineControlMapAO10JUL2022.geojson,Territory assessed as Russia-controlled,118519257695.784,118519.25769578358,19.638650819516748,19.638650819516748,0,0,Institute for the Study of War
