date,cloud_cover_in_country,cloud_cover_in_east_of_country,fires_per_day,war_fires_per_day,fires_per_day_in_ukraine_held_area,war_fires_per_day_in_ukraine_held_area,fires_per_day_in_russia_held_area,war_fires_per_day_in_russia_held_area,extreme_heat,fires_per_day_non_cloud_days_7dma,fires_per_day_7dma,war_fires_per_day_non_cloud_days_7dma,war_fires_per_day_7dma,fires_per_day_in_ukraine_held_area_non_cloud_days_7dma,fires_per_day_in_ukraine_held_area_7dma,war_fires_per_day_in_ukraine_held_area_non_cloud_days_7dma,war_fires_per_day_in_ukraine_held_area_7dma,fires_per_day_in_russia_held_area_non_cloud_days_7dma,fires_per_day_in_russia_held_area_7dma,war_fires_per_day_in_russia_held_area_non_cloud_days_7dma,war_fires_per_day_in_russia_held_area_7dma,extreme_heat_non_cloud_days_7dma,extreme_heat_7dma
2022-06-15,0.628,0.492,61,3,52,3,9,0,FALSE,133.2,119.57142857142857,28.8,26.285714285714285,75.8,70,10,8.285714285714286,57.4,49.57142857142857,18.8,18,0,0
2022-06-14,0.493,0.418,98,29,64,14,34,15,FALSE,179.33333333333334,164.42857142857142,34.833333333333336,31.714285714285715,105.5,97.85714285714286,14.833333333333334,13.714285714285714,73.83333333333333,66.57142857142857,20,18,0,0
2022-06-13,0.253,0.209,128,16,83,4,45,12,FALSE,221,200.14285714285714,40.333333333333336,36.42857142857143,121.83333333333333,111.85714285714286,21.666666666666668,19.571428571428573,99.16666666666667,88.28571428571429,18.666666666666668,16.857142857142858,0,0
2022-06-12,0.247,0.125,214,40,112,19,102,21,FALSE,235.71428571428572,235.71428571428572,41.57142857142857,41.57142857142857,125.28571428571429,125.28571428571429,21.571428571428573,21.571428571428573,110.42857142857143,110.42857142857143,20,20,0,0
2022-06-11,0.262,0.12,410,65,254,39,156,26,FALSE,251.28571428571428,251.28571428571428,45.714285714285715,45.714285714285715,127.14285714285714,127.14285714285714,21.428571428571427,21.428571428571427,124.14285714285714,124.14285714285714,24.285714285714285,24.285714285714285,0,0
2022-06-10,0.296,0.168,415,89,166,51,249,38,FALSE,262.57142857142856,262.57142857142856,50,50,124.28571428571429,124.28571428571429,19.714285714285715,19.714285714285715,138.28571428571428,138.28571428571428,30.285714285714285,30.285714285714285,0,0
2022-06-09,0.342,0.417,324,49,146,21,178,28,FALSE,271.7142857142857,271.7142857142857,48.714285714285715,48.714285714285715,125.28571428571429,125.28571428571429,20.142857142857142,20.142857142857142,146.42857142857142,146.42857142857142,28.571428571428573,28.571428571428573,0,0
2022-06-08,0.233,0.208,170,32,65,2,105,30,FALSE,281.3333333333333,245.85714285714286,50.166666666666664,44.142857142857146,127.5,111.14285714285714,20.333333333333332,18.571428571428573,153.83333333333334,134.71428571428572,29.833333333333332,25.571428571428573,0,0
2022-06-07,0.372,0.425,177,59,44,2,133,57,FALSE,236.16666666666666,207.14285714285714,42,37.142857142857146,93.16666666666667,81.71428571428571,16.5,15.285714285714286,143,125.42857142857143,25.5,21.857142857142858,0,0
2022-06-06,0.45,0.333,192,7,90,7,102,0,FALSE,185.16666666666666,163.42857142857142,29.5,26.428571428571427,72.83333333333333,64.28571428571429,9.166666666666666,9,112.33333333333333,99.14285714285714,20.333333333333332,17.428571428571427,0,0
2022-06-05,0.8,0.753,33,8,13,8,20,0,FALSE,139.5,124.28571428571429,22.666666666666668,20.571428571428573,51.833333333333336,46.285714285714285,6.5,6.714285714285714,87.66666666666667,78,16.166666666666668,13.857142857142858,0,0
2022-06-04,0.295,0.144,139,16,48,16,91,0,FALSE,129.83333333333334,116,22.333333333333332,20.285714285714285,50.166666666666664,44.857142857142854,9,8.857142857142858,79.66666666666667,71.14285714285714,13.333333333333334,11.428571428571429,0,0
2022-06-03,0.347,0.363,109,14,44,7,65,7,FALSE,116.5,104.57142857142857,14.166666666666666,13.285714285714286,54.5,48.57142857142857,10.333333333333334,10,62,56,3.8333333333333335,3.2857142857142856,0,0
2022-06-02,0.299,0.193,50,8,20,5,30,3,FALSE,101.4,93.57142857142857,15.6,14.857142857142858,47.4,43.285714285714285,11,9.857142857142858,54,50.285714285714285,4.6,5,0,0
2022-06-01,0.278,0.131,112,30,55,17,57,13,FALSE,101.4,96.57142857142857,15.6,15,47.4,46.42857142857143,11,9.714285714285714,54,50.142857142857146,4.6,5.285714285714286,0,0
2022-05-31,0.482,0.415,97,10,70,10,27,0,FALSE,92,82,15.5,13.285714285714286,47.25,43.142857142857146,9.75,7.714285714285714,44.75,38.857142857142854,5.75,5.571428571428571,0,0
2022-05-30,0.701,0.57,115,18,53,6,62,12,FALSE,99,86,24.25,18.285714285714285,58.5,49.57142857142857,14,10.142857142857142,40.5,36.42857142857143,10.25,8.142857142857142,0,0
2022-05-29,0.73,0.658,54,9,35,7,19,2,FALSE,115.33333333333333,92,29.666666666666668,20.714285714285715,71.33333333333333,55.285714285714285,17,11,44,36.714285714285715,12.666666666666666,9.714285714285714,0,0
2022-05-28,0.576,0.508,37,4,25,2,12,2,FALSE,102.33333333333333,86.42857142857143,22.333333333333332,17.571428571428573,70.66666666666667,55,12.333333333333334,9,31.666666666666668,31.428571428571427,10,8.571428571428571,0,0
2022-05-27,0.509,0.337,137,49,89,24,48,25,FALSE,105,87.14285714285714,28.5,17.428571428571427,71,57.57142857142857,13.5,8.571428571428571,34,29.571428571428573,15,8.857142857142858,0,0
2022-05-26,0.757,0.845,92,25,60,11,32,14,FALSE,105,81.57142857142857,28.5,15.857142857142858,71,58.57142857142857,13.5,8,34,23,15,7.857142857142857,0,0
2022-05-25,0.512,0.371,73,8,53,3,20,5,FALSE,105,77.71428571428571,28.5,14.857142857142858,71,55.714285714285715,13.5,7.142857142857143,34,22,15,7.714285714285714,0,0
2022-05-24,0.393,0.518,102,9,88,7,14,2,FALSE,105,84.28571428571429,28.5,17.428571428571427,71,63.285714285714285,13.5,10,34,21,15,7.428571428571429,0,0
2022-05-23,0.828,0.744,76,7,60,2,16,5,FALSE,118.5,88.14285714285714,19.5,14.857142857142858,72,63.57142857142857,8,8.428571428571429,46.5,24.571428571428573,11.5,6.428571428571429,0,0
2022-05-22,0.9,0.91,27,2,15,1,12,1,FALSE,118.5,89.57142857142857,19.5,14,72,67.85714285714286,8,9.285714285714286,46.5,21.714285714285715,11.5,4.714285714285714,0,0
2022-05-21,0.761,0.698,83,22,78,22,5,0,FALSE,164,91.42857142857143,31,16.571428571428573,91,72.28571428571429,13,12.571428571428571,73,19.142857142857142,18,4,0,0
2022-05-20,0.328,0.303,164,31,91,13,73,18,FALSE,164,128.57142857142858,31,27.428571428571427,91,109.57142857142857,13,23.571428571428573,73,19,18,3.857142857142857,0,0
2022-05-19,0.344,0.512,102,19,90,17,12,2,FALSE,174,144,34.5,31.857142857142858,123.5,123.28571428571429,23,28,50.5,20.714285714285715,11.5,3.857142857142857,0,0
2022-05-18,0.839,0.926,86,26,84,26,2,0,FALSE,174,147.71428571428572,34.5,32.714285714285715,123.5,128.28571428571428,23,29,50.5,19.428571428571427,11.5,3.7142857142857144,0,0
2022-05-17,0.428,0.591,362,85,349,84,13,1,FALSE,174,138.71428571428572,34.5,29.571428571428573,123.5,119.85714285714286,23,25.857142857142858,50.5,18.857142857142858,11.5,3.7142857142857144,0,0
2022-05-16,0.442,0.354,184,38,156,33,28,5,FALSE,175.5,139.14285714285714,49.5,33.857142857142854,150.5,127.57142857142857,45,32.142857142857146,25,11.571428571428571,4.5,1.7142857142857142,0,0
2022-05-15,0.729,0.747,53,8,50,8,3,0,FALSE,395.3333333333333,243.85714285714286,91.66666666666667,56.285714285714285,351,222.14285714285714,81.66666666666667,51.857142857142854,44.333333333333336,21.714285714285715,10,4.428571428571429,0,0
2022-05-14,0.831,0.843,20,0,19,0,1,0,FALSE,351.5,263,79.25,58.57142857142857,305,234,67,51.42857142857143,46.5,29,12.25,7.142857142857143,0,0
2022-05-13,0.535,0.378,167,61,145,57,22,4,FALSE,366,271.85714285714283,76.6,55.857142857142854,297,222,56.2,41.285714285714285,69,49.857142857142854,20.4,14.571428571428571,0,0
2022-05-12,0.033,0.045,835,176,752,155,83,21,FALSE,426,314.7142857142857,80.6,58.714285714285715,304,227,52.8,38.857142857142854,122,87.71428571428571,27.8,19.857142857142858,0,0
2022-05-11,0.263,0.38,220,42,167,23,53,19,FALSE,418.8333333333333,361.85714285714283,71.16666666666667,61,280,242.71428571428572,47,40.285714285714285,138.83333333333334,119.14285714285714,24.166666666666668,20.714285714285715,0,0
2022-05-10,0.28,0.389,424,66,265,13,159,53,FALSE,449,449,75.71428571428571,75.71428571428571,278,278,42.857142857142854,42.857142857142854,171,171,32.857142857142854,32.857142857142854,0,0
2022-05-09,0.421,0.359,484,58,191,16,293,42,FALSE,526.8571428571429,526.8571428571429,87,87,304.7142857142857,304.7142857142857,42.142857142857146,42.142857142857146,222.14285714285714,222.14285714285714,44.857142857142854,44.857142857142854,0,0
2022-05-08,0.221,0.169,383,24,160,18,223,6,FALSE,526.5714285714286,526.5714285714286,74.57142857142857,74.57142857142857,258,258,22.142857142857142,22.142857142857142,268.57142857142856,268.57142857142856,52.42857142857143,52.42857142857143,0,0
2022-05-07,0.358,0.107,630,103,266,18,364,85,FALSE,518.4285714285714,518.4285714285714,72.42857142857143,72.42857142857143,247.71428571428572,247.71428571428572,19.571428571428573,19.571428571428573,270.7142857142857,270.7142857142857,52.857142857142854,52.857142857142854,0,0
2022-05-06,0.119,0.093,712,140,332,52,380,88,FALSE,490,490,68,68,229.42857142857142,229.42857142857142,18.714285714285715,18.714285714285715,260.57142857142856,260.57142857142856,49.285714285714285,49.285714285714285,0,0
2022-05-05,0.115,0.128,833,89,425,15,408,74,FALSE,434.42857142857144,434.42857142857144,60.142857142857146,60.142857142857146,212.28571428571428,212.28571428571428,16.571428571428573,16.571428571428573,222.14285714285714,222.14285714285714,43.57142857142857,43.57142857142857,0,0
2022-05-04,0.562,0.453,163,27,95,5,68,22,FALSE,392.2857142857143,392.2857142857143,57.142857142857146,57.142857142857146,198.28571428571428,198.28571428571428,14,14,194,194,43.142857142857146,43.142857142857146,0,0
2022-05-03,0.484,0.479,225,35,137,7,88,28,FALSE,352.6666666666667,310.14285714285717,49.5,43.285714285714285,187,166.28571428571428,13.333333333333334,12.285714285714286,165.66666666666666,143.85714285714286,36.166666666666664,31,0,0
2022-05-02,0.389,0.392,95,3,71,1,24,2,FALSE,280.8,216.14285714285714,31.4,24.142857142857142,158,126.42857142857143,5.6,5.714285714285714,122.8,89.71428571428571,25.8,18.428571428571427,0,0
2022-05-01,0.414,0.475,88,3,62,0,26,3,FALSE,135.2,112.14285714285714,13.8,11.571428571428571,87.8,76.28571428571429,2.6,3.5714285714285716,47.4,35.857142857142854,11.2,8,0,0
2022-04-30,0.559,0.591,55,6,42,6,13,0,FALSE,131.8,109.71428571428571,11.6,10,89.6,77.57142857142857,2.8,3.7142857142857144,42.2,32.142857142857146,8.8,6.285714285714286,0,0
2022-04-29,0.669,0.706,54,6,53,6,1,0,FALSE,128,107,8.6,7.857142857142857,90.2,78,4.8,5.142857142857143,37.8,29,3.8,2.7142857142857144,0,0
2022-04-28,0.469,0.371,105,1,74,0,31,1,FALSE,131.6,109.57142857142857,10.6,9.285714285714286,92.2,79.42857142857143,7.2,6.857142857142857,39.4,30.142857142857142,3.4,2.4285714285714284,0,0
2022-04-27,0.622,0.472,146,16,104,6,42,10,FALSE,142.5,107.85714285714286,12.5,11.285714285714286,99.75,78.85714285714286,9,9,42.75,29,3.5,2.2857142857142856,0,0
2022-04-26,0.502,0.292,206,20,140,17,66,3,FALSE,142.5,102.71428571428571,12.5,10.428571428571429,99.75,75,9,8.142857142857142,42.75,27.714285714285715,3.5,2.2857142857142856,0,0
2022-04-25,0.394,0.261,113,13,81,13,32,0,FALSE,142.5,96.85714285714286,12.5,10.142857142857142,99.75,68.85714285714286,9,7.857142857142857,42.75,28,3.5,2.2857142857142856,0,0
2022-04-24,0.518,0.558,76,17,58,15,18,2,FALSE,155,83.57142857142857,16.333333333333332,10.428571428571429,108.33333333333333,59.714285714285715,12,8.285714285714286,46.666666666666664,23.857142857142858,4.333333333333333,2.142857142857143,0,0
2022-04-23,0.847,0.848,19,0,15,0,4,0,FALSE,159.5,71.71428571428571,16.5,9.285714285714286,110.5,51,15,8.142857142857142,49,20.714285714285715,1.5,1.1428571428571428,0,0
2022-04-22,0.942,0.914,13,4,10,4,3,0,FALSE,113,57.142857142857146,13,6.857142857142857,81,45.42857142857143,13,6.142857142857143,32,11.714285714285714,0,0.7142857142857143,0,0
2022-04-21,0.92,0.933,12,3,10,3,2,0,FALSE,NA,42,NA,5.428571428571429,NA,34.714285714285715,NA,4.714285714285714,NA,7.285714285714286,NA,0.7142857142857143,NA,0
2022-04-20,0.917,0.951,63,8,43,5,20,3,FALSE,NA,32.42857142857143,NA,3,NA,27.571428571428573,NA,2.5714285714285716,NA,4.857142857142857,NA,0.42857142857142855,NA,0
2022-04-19,0.75,0.849,104,3,101,3,3,0,FALSE,NA,32.857142857142854,NA,3,NA,27.285714285714285,NA,2.5714285714285716,NA,5.571428571428571,NA,0.42857142857142855,NA,0
2022-04-18,0.98,0.99,7,3,6,3,1,0,FALSE,263,68.57142857142857,5,3.142857142857143,249,61.42857142857143,5,2.7142857142857144,14,7.142857142857143,0,0.42857142857142855,0,0
2022-04-17,0.973,0.996,9,0,8,0,1,0,FALSE,263,104.14285714285714,5,4.857142857142857,249,96.28571428571429,5,4.428571428571429,14,7.857142857142857,0,0.42857142857142855,0,0
2022-04-16,0.869,0.823,22,0,13,0,9,0,FALSE,263,110,5,4.285714285714286,249,105,5,4.285714285714286,14,5,0,0,0,0
2022-04-15,0.309,0.351,263,5,249,5,14,0,FALSE,263,96.57142857142857,5,3.857142857142857,249,92,5,3.857142857142857,14,4.571428571428571,0,0,0,0
2022-04-14,0.75,0.95,261,15,254,15,7,0,FALSE,263,117.71428571428571,5,5,249,100.85714285714286,5,4.285714285714286,14,16.857142857142858,0,0.7142857142857143,0,0
2022-04-13,0.781,0.987,104,4,104,4,0,0,FALSE,263,126,5,5.428571428571429,249,102.14285714285714,5,4.714285714285714,14,23.857142857142858,0,0.7142857142857143,0,0
2022-04-12,0.927,0.917,10,0,10,0,0,0,FALSE,263,143.28571428571428,5,10,249,108.42857142857143,5,5.714285714285714,14,34.857142857142854,0,4.285714285714286,0,0
2022-04-11,0.818,0.762,155,11,68,6,87,5,FALSE,NA,148.71428571428572,NA,18.571428571428573,NA,95.57142857142857,NA,10.285714285714286,NA,53.142857142857146,NA,8.285714285714286,NA,0
2022-04-10,0.805,0.706,67,3,17,3,50,0,FALSE,523,186.14285714285714,48,23.285714285714285,238,93.28571428571429,17,10.571428571428571,285,92.85714285714286,31,12.714285714285714,0,0
2022-04-09,0.723,0.639,143,32,57,7,86,25,FALSE,523,195.28571428571428,48,26.285714285714285,238,92.42857142857143,17,11.428571428571429,285,102.85714285714286,31,14.857142857142858,0,0
2022-04-08,0.692,0.753,301,65,159,37,142,28,FALSE,523,202.28571428571428,48,27,238,93.42857142857143,17,11.571428571428571,285,108.85714285714286,31,15.428571428571429,0,0
2022-04-07,0.317,0.155,523,48,238,17,285,31,FALSE,523,183.14285714285714,48,25.857142857142858,238,85.28571428571429,17,11.142857142857142,285,97.85714285714286,31,14.714285714285714,0,0
2022-04-06,0.648,0.613,168,25,98,10,70,15,FALSE,523,186.85714285714286,48,26.285714285714285,238,84.14285714285714,17,11,285,102.71428571428571,31,15.285714285714286,0,0
2022-04-05,0.78,0.705,59,5,17,1,42,4,FALSE,523,210.57142857142858,48,36.285714285714285,238,98.14285714285714,17,18.428571428571427,285,112.42857142857143,31,17.857142857142858,0,0
2022-04-04,0.779,0.756,21,3,11,3,10,0,FALSE,523,203.71428571428572,48,31,238,101,17,15.142857142857142,285,102.71428571428571,31,15.857142857142858,0,0
2022-04-03,0.938,0.915,93,6,9,2,84,4,FALSE,NA,150.71428571428572,NA,27.857142857142858,NA,82.57142857142857,NA,15.428571428571429,NA,68.14285714285714,NA,12.428571428571429,NA,0
2022-04-02,0.779,0.663,309,102,155,59,154,43,FALSE,NA,189.57142857142858,NA,33.42857142857143,NA,111.42857142857143,NA,17.428571428571427,NA,78.14285714285714,NA,16,NA,0
2022-04-01,0.679,0.599,253,28,179,14,74,14,FALSE,1289,365.2857142857143,243,67.42857142857143,1056,259.85714285714283,208,47,233,105.42857142857143,35,20.428571428571427,0,0
2022-03-31,0.884,0.846,152,26,109,19,43,7,FALSE,1358,566.1428571428571,184,84.85714285714286,1191,447.7142857142857,157.5,61.857142857142854,167,118.42857142857143,26.5,23,0,0
2022-03-30,0.678,0.605,440,64,300,24,140,40,FALSE,1358,590.2857142857143,184,87.85714285714286,1191,481.2857142857143,157.5,65.28571428571429,167,109,26.5,22.571428571428573,0,0
2022-03-29,0.412,0.294,1289,243,1056,208,233,35,FALSE,1477.3333333333333,791.2857142857143,261.3333333333333,132.71428571428572,1173.3333333333333,621.7142857142857,144.66666666666666,73.85714285714286,304,169.57142857142858,116.66666666666667,58.857142857142854,0,0
2022-03-28,0.28,0.315,1427,125,1326,107,101,18,FALSE,1430.5,939.4285714285714,239.75,153.71428571428572,1114.25,730,144,92.14285714285714,316.25,209.42857142857142,95.75,61.57142857142857,0,0
2022-03-27,0.656,0.797,262,27,244,26,18,1,FALSE,1535.8,1197.2857142857142,259.6,198.42857142857142,1217.6,947.4285714285714,175.8,132.71428571428572,318.2,249.85714285714286,83.8,65.71428571428571,0,0
2022-03-26,0.206,0.195,1716,416,1138,119,578,297,FALSE,1746.6666666666667,1534.5714285714287,276.5,240.85714285714286,1391.6666666666667,1227.7142857142858,193.83333333333334,169.85714285714286,355,306.85714285714283,82.66666666666667,71,0,0
2022-03-25,0.285,0.184,1290,175,937,142,353,33,FALSE,1843.8333333333333,1617.857142857143,259.8333333333333,226.57142857142858,1477.6666666666667,1301.4285714285713,182,159.71428571428572,366.1666666666667,316.42857142857144,77.83333333333333,66.85714285714286,0,0
2022-03-24,0.073,0.039,1957,339,1631,303,326,36,FALSE,1971.8333333333333,1727.5714285714287,270.6666666666667,235.85714285714286,1567.5,1378.4285714285713,190.33333333333334,166.85714285714286,404.3333333333333,349.14285714285717,80.33333333333333,69,0,0
2022-03-23,0.004,0.003,2801,361,2262,284,539,77,FALSE,1898.5714285714287,1898.5714285714287,277.85714285714283,277.85714285714283,1490.2857142857142,1490.2857142857142,185.28571428571428,185.28571428571428,408.2857142857143,408.2857142857143,92.57142857142857,92.57142857142857,0,0
2022-03-22,0.025,0.039,1872,143,1572,137,300,6,FALSE,1909.2857142857142,1909.2857142857142,244.57142857142858,244.57142857142858,1551,1551,192,192,358.2857142857143,358.2857142857143,52.57142857142857,52.57142857142857,0,0
2022-03-21,0.036,0.056,2195,190,1865,157,330,33,FALSE,2012.5,1865.142857142857,256.1666666666667,227.85714285714286,1653.3333333333333,1548.142857142857,200.33333333333334,178.85714285714286,359.1666666666667,317,55.833333333333336,49,0,0
2022-03-20,0.288,0.312,1459,321,1027,155,432,166,FALSE,1826.5,1705.7142857142858,210.66666666666666,188.85714285714286,1502,1418.4285714285713,155.33333333333334,140.28571428571428,324.5,287.2857142857143,55.333333333333336,48.57142857142857,0,0
2022-03-19,0.103,0.146,1791,183,1563,166,228,17,FALSE,1426.5,1362.857142857143,155.5,141.57142857142858,1173.5,1136.857142857143,110.5,101.85714285714286,253,226,45,39.714285714285715,0,0
2022-03-18,0.394,0.579,981,58,917,50,64,8,FALSE,1266.1666666666667,1225.4285714285713,141,129.14285714285714,1055.8333333333333,1036,96.5,89.85714285714286,210.33333333333334,189.42857142857142,44.5,39.285714285714285,0,0
2022-03-17,0.409,0.448,841,66,723,33,118,33,FALSE,1080.4,989,131.2,111.14285714285714,894,835.8571428571429,84.4,72.85714285714286,186.4,153.14285714285714,46.8,38.285714285714285,0,0
2022-03-16,0.489,0.35,401,30,291,15,110,15,FALSE,825,806.5714285714286,69.8,67.28571428571429,720.2,711.7142857142857,56.2,52.714285714285715,104.8,94.85714285714286,13.6,14.571428571428571,0,0
2022-03-15,0.162,0.214,910,56,866,53,44,3,FALSE,502,575.8571428571429,33.8,41.57142857142857,441.2,512.4285714285714,23.6,29.428571428571427,60.8,63.42857142857143,10.2,12.142857142857142,0,0
2022-03-14,0.522,0.681,540,64,464,38,76,26,FALSE,502,481.2857142857143,33.8,37,441.2,420.42857142857144,23.6,25,60.8,60.857142857142854,10.2,12,0,0
2022-03-13,0.634,0.469,182,14,158,14,24,0,FALSE,417.25,367.85714285714283,25.75,28.285714285714285,370.75,322.42857142857144,21.25,21,46.5,45.42857142857143,4.5,7.285714285714286,0,0
2022-03-12,0.376,0.343,176,3,168,3,8,0,FALSE,422.6666666666667,321.2857142857143,24.333333333333332,24.428571428571427,397.3333333333333,289.57142857142856,23.333333333333332,19,25.333333333333332,31.714285714285715,1,5.428571428571429,0,0
2022-03-11,0.514,0.641,319,26,273,19,46,7,FALSE,179,193,8.5,16.714285714285715,163,166.85714285714286,8.5,11.571428571428571,16,26.142857142857142,0,5.142857142857143,0,0
2022-03-10,0.784,0.725,47,5,37,5,10,0,FALSE,179,116.42857142857143,8.5,7.714285714285714,163,100.85714285714286,8.5,6.285714285714286,16,15.571428571428571,0,1.4285714285714286,0,0
2022-03-09,0.778,0.872,75,3,61,1,14,2,FALSE,176,95,3,5.857142857142857,168,82.85714285714286,3,4.428571428571429,8,12.142857142857142,0,1.4285714285714286,0,0
2022-03-08,0.967,0.974,12,2,7,1,5,1,FALSE,NA,81.5,NA,6.333333333333333,NA,68.66666666666667,NA,4.666666666666667,NA,12.833333333333334,NA,1.6666666666666667,NA,0
2022-03-07,0.986,0.983,4,1,2,1,2,0,FALSE,NA,29.333333333333332,NA,2,NA,24.166666666666668,NA,1.5,NA,5.166666666666667,NA,0.5,NA,0
2022-03-06,0.876,0.85,32,1,32,1,0,0,FALSE,NA,22,NA,1.1666666666666667,NA,18.5,NA,0.6666666666666666,NA,3.5,NA,0.5,NA,0
2022-03-05,0.986,0.997,NA,NA,NA,NA,NA,NA,FALSE,NA,9.666666666666666,NA,0.6666666666666666,NA,8.5,NA,0.5,NA,1.1666666666666667,NA,0.16666666666666666,NA,0
2022-03-04,0.964,0.963,6,0,6,0,0,0,FALSE,NA,8.333333333333334,NA,0.3333333333333333,NA,7.666666666666667,NA,0.3333333333333333,NA,0.6666666666666666,NA,0,NA,0
2022-03-03,0.975,1,3,0,3,0,0,0,FALSE,NA,27,NA,1.3333333333333333,NA,19.666666666666668,NA,1,NA,7.333333333333333,NA,0.3333333333333333,NA,0
2022-03-02,0.983,0.979,1,0,1,0,0,0,FALSE,NA,32,NA,2.6666666666666665,NA,21.666666666666668,NA,1.6666666666666667,NA,10.333333333333334,NA,1,NA,0
2022-03-01,0.971,0.999,4,0,2,0,2,0,FALSE,NA,42.285714285714285,NA,5,NA,25.142857142857142,NA,1.7142857142857142,NA,17.142857142857142,NA,3.2857142857142856,NA,0
2022-02-28,0.608,0.66,116,7,74,5,42,2,FALSE,NA,59.285714285714285,NA,5.142857142857143,NA,38,NA,1.7142857142857142,NA,21.285714285714285,NA,3.4285714285714284,NA,0
2022-02-27,0.741,0.751,62,9,44,5,18,4,FALSE,NA,73.14285714285714,NA,9.857142857142858,NA,46.42857142857143,NA,3,NA,26.714285714285715,NA,6.857142857142857,NA,0
2022-02-26,0.649,0.702,104,19,46,2,58,17,FALSE,NA,85.16666666666667,NA,11.5,NA,54,NA,3.5,NA,31.166666666666668,NA,8,0,0
2022-02-25,0.591,0.622,125,1,96,0,29,1,FALSE,NA,101.4,NA,13.8,NA,64.4,NA,4.2,NA,37,NA,9.6,0,0
2022-02-24,0.795,0.737,100,33,62,9,38,24,FALSE,NA,97.75,NA,15.5,NA,62,NA,4,NA,35.75,NA,11.5,0,0
2022-02-23,0.555,0.403,NA,NA,NA,NA,NA,NA,FALSE,NA,109.66666666666667,NA,17.666666666666668,NA,68,NA,3.6666666666666665,NA,41.666666666666664,NA,14,0,0
